Parceiro Id;Parceiro Nome;Nº do Pedido;NF;Valor da NF;Data Faturamento;Fluxo;Status;SKU;Descrição do item;NFD;Categoria;Quantidade unitária;Valor unitário;Subtotal;Data Coleta;Data de Recebimento da Coleta
175964;SAFARI;tAA227843;016559661;763,40;11/02/2026;Reversa;boleto faturado;922720;Gabinete Estruturado Fenix Marmo 60 Cm  15 Mm;16465584;Móveis para Banheiro / Gabinetes para Banheiro;1.000000;55,35;55,35;04/02/2026;
175964;SAFARI;tAA227840;016559660;342,50;11/02/2026;Reversa;boleto faturado;872607658;Guardaroupa Modulação 9 Portas Canto Paris;16486341;Móveis para Quarto / Guarda-Roupas;1.000000;125,00;125,00;10/02/2026;
175964;SAFARI;tAA227840;016559660;342,50;11/02/2026;Reversa;boleto faturado;866218;Guarda Roupa Casal 6 Portas 2 Gavetas MDF Veracruz;16421391;Móveis para Quarto / Guarda-Roupas;1.000000;75,00;75,00;10/02/2026;
175964;SAFARI;tAA227840;016559660;342,50;11/02/2026;Reversa;boleto faturado;893020;Armário de Cozinha Multiuso Âmbar 3 Portas Forno e Micro;16294518;Móveis para Cozinha / Cozinha Compacta;1.000000;28,50;28,50;09/02/2026;
175964;SAFARI;tAA227840;016559660;342,50;11/02/2026;Reversa;boleto faturado;856590;Kit Gaveteiro 42cm Hera CabeCasa MadeiraOriginals;16476754;Móveis para Quarto / Guarda-Roupas;2.000000;27,00;54,00;06/02/2026;
175964;SAFARI;tAA227840;016559660;342,50;11/02/2026;Reversa;boleto faturado;567147732;Mesa Sala de Jantar 90cm Tampo MDFVidro Moderno;16487474;Móveis para Sala de Jantar / Mesas para Sala de Jantar;1.000000;60,00;60,00;05/02/2026;
175964;SAFARI;tAA227838;016559659;813,73;11/02/2026;Reversa;boleto faturado;818804;Armário Aéreo Porta Basculante 80cm Arizona CabeCasa MadeiraOriginals;16508578;Móveis para Cozinha / Cozinha Compacta;1.000000;34,09;34,09;10/02/2026;
175964;SAFARI;tAA227838;016559659;813,73;11/02/2026;Reversa;boleto faturado;354369;Porta de Aço de Correr 213x200 com Grade Quadrada e Postigo Facilita Lucasa;16486968;Portas;2.000000;186,66;373,33;09/02/2026;
175964;SAFARI;tAA227838;016559659;813,73;11/02/2026;Reversa;boleto faturado;979131;Sofá Living Orgânico 2 Lugares 165cm Norten;16475200;Móveis para Sala de Estar / Sofás / Sofá 4 ou mais Lugares;1.000000;99,75;99,75;06/02/2026;
175964;SAFARI;tAA227838;016559659;813,73;11/02/2026;Reversa;boleto faturado;925057;Tri Cama Lotar 2 90x190cm Madeira Maciça;16443708;Móveis para Quarto / Camas;1.000000;68,33;68,33;05/02/2026;
175964;SAFARI;tAA227838;016559659;813,73;11/02/2026;Reversa;boleto faturado;956432;Sofá Modular 3 Lugares  Puff Bouclé;16466396;Móveis para Sala de Estar / Sofás / Sofá 4 ou mais Lugares;1.000000;238,23;238,23;04/02/2026;
176070;AGMX;tAA227836;016559658;185,74;11/02/2026;Reversa;boleto faturado;980112;Cuba de Apoio 40cm X 40cm com Mesa T9 Terra Roca;16493531;Cubas e Pias para Lavatório / Cubas;3.000000;46,58;139,74;09/02/2026;
176070;AGMX;tAA227836;016559658;185,74;11/02/2026;Reversa;boleto faturado;813549;Mesa para Reunião 6 Lugares 200x100cm;16527079;Móveis para Escritório / Mesas de Reunião;1.000000;46,00;46,00;09/02/2026;
175964;SAFARI;tAA227834;016559657;571,57;11/02/2026;Reversa;boleto faturado;983056;GuardaRoupa Casal 6 Portas 4 Gavetas Ananda CabeCasa MadeiraOriginals;16516600;Móveis para Quarto / Guarda-Roupas;1.000000;206,47;206,47;10/02/2026;
175964;SAFARI;tAA227834;016559657;571,57;11/02/2026;Reversa;boleto faturado;895632;Beliche Multifuncional Solteiro Adulto com Escrivaninha Star Office Casatema MadeiraOriginals;16526880;Móveis para Quarto / Camas;1.000000;131,11;131,11;09/02/2026;
175964;SAFARI;tAA227834;016559657;571,57;11/02/2026;Reversa;boleto faturado;885000;Armário Aéreo 3 Portas 120cm Puxador 150cm Ipanema CabeCasa MadeiraOriginals;16487073;Móveis para Cozinha / Cozinha Compacta;1.000000;71,25;71,25;09/02/2026;
175964;SAFARI;tAA227834;016559657;571,57;11/02/2026;Reversa;boleto faturado;891841;Escrivaninha Mesa Escritório 2 Gavetas 135cm 100 MDF Funzionale 1350;16476211;Móveis para Escritório / Escrivaninhas para Escritório;1.000000;33,14;33,14;09/02/2026;
175964;SAFARI;tAA227834;016559657;571,57;11/02/2026;Reversa;boleto faturado;970730;Mesa Diretor para Escritório em L em Tamburato 5 Cm Ld;16475727;Móveis para Escritório / Escrivaninhas para Escritório;1.000000;129,60;129,60;05/02/2026;
176154;E S L KOSLYK;tAA227830;016559655;520,66;11/02/2026;Reversa;boleto faturado;931247;Cozinha Completa 8 Peças com Cristaleira Yasmin Espresso Móveis;16485466;Móveis para Cozinha / Cozinha Compacta;1.000000;415,06;415,06;10/02/2026;
176154;E S L KOSLYK;tAA227830;016559655;520,66;11/02/2026;Reversa;boleto faturado;696976;Balcão 2 Portas 3 Gavetas 120cm Emily;16526439;Móveis para Cozinha / Balcões para Cozinha;1.000000;69,60;69,60;10/02/2026;
176154;E S L KOSLYK;tAA227830;016559655;520,66;11/02/2026;Reversa;boleto faturado;560004;Cabeceira Casal Box Havana;16386305;Móveis para Quarto / Cabeceiras;1.000000;36,00;36,00;10/02/2026;
176070;AGMX;tAA227832;016559656;475,97;11/02/2026;Reversa;boleto faturado;950668;Aparador Atena Base Flex Laca e Vidro 135x35cm Castanho Cinamomo e Off White;16486718;Móveis para Sala de Estar / Aparadores para Sala de Estar;1.000000;63,53;63,53;06/02/2026;
176070;AGMX;tAA227832;016559656;475,97;11/02/2026;Reversa;boleto faturado;214867;Folha de Porta Madeira Decorada 210x90cm Espessura 35cm Cantareira MGM;16484881;Portas;1.000000;26,66;26,66;06/02/2026;
176070;AGMX;tAA227832;016559656;475,97;11/02/2026;Reversa;boleto faturado;979952;Guardaroupa 2 Portas Correr 4 Gavetas London;16453774;Móveis para Quarto / Guarda-Roupas;1.000000;102,90;102,90;06/02/2026;
176070;AGMX;tAA227832;016559656;475,97;11/02/2026;Reversa;boleto faturado;882515;Mesa de Jantar Retangular Pipa com 8 Cadeiras Madeira Maciça Vegas;16497732;Móveis para Sala de Jantar / Conjuntos Sala de Jantar;1.000000;247,50;247,50;06/02/2026;
176070;AGMX;tAA227832;016559656;475,97;11/02/2026;Reversa;boleto faturado;889498;Armário Aéreo de Cozinha 190cm 2 Portas Alice;16484331;Móveis para Cozinha / Cozinha Compacta;1.000000;35,38;35,38;04/02/2026;
175964;SAFARI;tAA227828;016559654;400,20;11/02/2026;Reversa;boleto faturado;913398;Cozinha Compacta 2 Peças 100 Mdf com Tampo Americana;16486570;Móveis para Cozinha / Balcões para Cozinha;1.000000;95,00;95,00;10/02/2026;
175964;SAFARI;tAA227828;016559654;400,20;11/02/2026;Reversa;boleto faturado;818793;Balcão para Pia 120cm sem Tampo Arizona CabeCasa MadeiraOriginals;16508578;Móveis para Cozinha / Balcões para Cozinha;1.000000;85,22;85,22;10/02/2026;
175964;SAFARI;tAA227828;016559654;400,20;11/02/2026;Reversa;boleto faturado;366782125;Conjunto para Banheiro com Cuba e Espelheira Yescasa;16495256;Móveis para Banheiro / Conjuntos de Móveis para Banheiro;1.000000;71,03;71,03;09/02/2026;
175964;SAFARI;tAA227828;016559654;400,20;11/02/2026;Reversa;boleto faturado;880056;Armário Espelheira para Banheiro Cecília com 3 Portas e 1 Nicho;16433425;Móveis para Banheiro / Espelheiras;2.000000;17,12;34,24;09/02/2026;
175964;SAFARI;tAA227828;016559654;400,20;11/02/2026;Reversa;boleto faturado;344256422;Kit 2 Cadeiras Estofadas em Tecido 95 Algodão Encosto Telado Estrutura 100 MDF Nápoles;16409212;Móveis para Sala de Jantar / Cadeiras para Sala de Jantar;3.000000;38,24;114,71;09/02/2026;
175996;MOVEL SERVICE COMERCIO DE MOVEIS LTDA;tAA227826;016559653;838,28;11/02/2026;Reversa;boleto faturado;867257;Guarda Roupa Casal 100 MDF 8 Portas 4 Gavetas Jatobá Yescasa;16526544;Móveis para Quarto / Guarda-Roupas;1.000000;90,35;90,35;10/02/2026;
175996;MOVEL SERVICE COMERCIO DE MOVEIS LTDA;tAA227826;016559653;838,28;11/02/2026;Reversa;boleto faturado;781914;Sofá de Canto com Puff 7 Lugares 238cm Gloria;16526047;Móveis para Sala de Estar / Sofás / Sofá de Canto;1.000000;261,00;261,00;09/02/2026;
175996;MOVEL SERVICE COMERCIO DE MOVEIS LTDA;tAA227826;016559653;838,28;11/02/2026;Reversa;boleto faturado;959806;Conjunto Sala de Jantar Mesa em Mdf com Vidro 4 Cadeiras Moscou;16516916;Móveis para Sala de Jantar / Conjuntos Sala de Jantar;1.000000;188,89;188,89;09/02/2026;
175996;MOVEL SERVICE COMERCIO DE MOVEIS LTDA;tAA227826;016559653;838,28;11/02/2026;Reversa;boleto faturado;959897;Rack com Painel para TV até 75 Polegadas Ripado 100 MDF sem Led 220cm Paris Arezzo;16496382;Móveis para Sala de Estar / Racks / Rack com Painel;1.000000;190,00;190,00;06/02/2026;
175996;MOVEL SERVICE COMERCIO DE MOVEIS LTDA;tAA227826;016559653;838,28;11/02/2026;Reversa;boleto faturado;936149;Cômoda 6 Gavetas Samambaia CabeCasa MadeiraOriginals;16496876;Móveis para Quarto / Cômodas para Quartos;1.000000;108,04;108,04;04/02/2026;
175996;MOVEL SERVICE COMERCIO DE MOVEIS LTDA;tAA227824;016559652;663,92;11/02/2026;Reversa;boleto faturado;838774;Sofá Cama 3 Lugares Retrátil 200cm Detroid Yescasa Linho Bege;16493873;Móveis para Sala de Estar / Sofás / Sofá Cama;1.000000;218,00;218,00;05/02/2026;
175996;MOVEL SERVICE COMERCIO DE MOVEIS LTDA;tAA227824;016559652;663,92;11/02/2026;Reversa;boleto faturado;582503602;Bancada em Porcelanato para Banheiro Completa Alto Padrão 100cm X 15cm com Cuba Esculpida Helena;16496072;Móveis para Banheiro / Bancadas para Banheiro;1.000000;147,06;147,06;05/02/2026;
175996;MOVEL SERVICE COMERCIO DE MOVEIS LTDA;tAA227824;016559652;663,92;11/02/2026;Reversa;boleto faturado;877567;Box para Banheiro de Pvc 185x55cm Sanfonado Frontal Bcf;16487075;Portas;1.000000;35,66;35,66;05/02/2026;
175996;MOVEL SERVICE COMERCIO DE MOVEIS LTDA;tAA227824;016559652;663,92;11/02/2026;Reversa;boleto faturado;304422;Mesa Retangular com Tampo de Vidro 4 Lugares Lion;16497854;Móveis para Sala de Jantar / Mesas para Sala de Jantar;1.000000;51,11;51,11;04/02/2026;
175996;MOVEL SERVICE COMERCIO DE MOVEIS LTDA;tAA227824;016559652;663,92;11/02/2026;Reversa;boleto faturado;883626;Guardaroupa Solteiro 100 Mdf Bp com 3 Portas e 1 Espelho Geneve;16487181;Móveis para Quarto / Guarda-Roupas;1.000000;212,09;212,09;04/02/2026;
176070;AGMX;tAA227822;016559651;511,97;11/02/2026;Reversa;boleto faturado;929664;Cadeira para Mesa de Jantar Gaia;16508212;Móveis para Sala de Jantar / Cadeiras para Sala de Jantar;1.000000;66,66;66,66;06/02/2026;
176070;AGMX;tAA227822;016559651;511,97;11/02/2026;Reversa;boleto faturado;835509;Guarda Roupa Solteiro 4 Portas 4 Gavetas Doble;16476010;Móveis para Quarto / Guarda-Roupas;1.000000;116,87;116,87;06/02/2026;
176070;AGMX;tAA227822;016559651;511,97;11/02/2026;Reversa;boleto faturado;929664;Cadeira para Mesa de Jantar Gaia;16476824;Móveis para Sala de Jantar / Cadeiras para Sala de Jantar;1.000000;66,66;66,66;06/02/2026;
176070;AGMX;tAA227822;016559651;511,97;11/02/2026;Reversa;boleto faturado;585483;Cômoda com Painel TV 43 4 Gavetas 2 Portas e Espelho Dunas Espresso Móveis;16487203;Móveis para Quarto / Cômodas para Quartos;1.000000;77,78;77,78;06/02/2026;
176070;AGMX;tAA227822;016559651;511,97;11/02/2026;Reversa;boleto faturado;977802;Cuba Apoio 625X385 Ohtake;16486579;Cubas e Pias para Lavatório / Cubas;2.000000;64,69;129,38;06/02/2026;
176070;AGMX;tAA227822;016559651;511,97;11/02/2026;Reversa;boleto faturado;889488;Balcão para e Pia Cooktop 190cm 4 Portas 2 Gaveta Alice;16484331;Móveis para Cozinha / Balcões para Cozinha;1.000000;54,62;54,62;04/02/2026;
175964;SAFARI;tAA227820;016559650;308,69;11/02/2026;Reversa;boleto faturado;712518;Espelheira para Banheiro 2 Portas 2 Prateleiras Malbec;16507492;Móveis para Banheiro / Espelheiras;1.000000;31,85;31,85;10/02/2026;
175964;SAFARI;tAA227820;016559650;308,69;11/02/2026;Reversa;boleto faturado;917813;Banco 4 Lugares 185cm Madeira Maciça Seiva CabeCasa MadeiraOriginals;16403259;Móveis para Jardim / Bancos;1.000000;39,90;39,90;09/02/2026;
175964;SAFARI;tAA227820;016559650;308,69;11/02/2026;Reversa;boleto faturado;949478;Kit 4 Cadeiras para Mesa de Jantar Gaia;16443143;Móveis para Sala de Jantar / Cadeiras para Sala de Jantar;1.000000;142,50;142,50;09/02/2026;
175964;SAFARI;tAA227820;016559650;308,69;11/02/2026;Reversa;boleto faturado;884234;Cabeceira Ripada Maracá King 320cm MDFMDP com 2 Mesa de Cabeceira Jatobá;16434289;Móveis para Quarto / Cabeceiras;1.000000;72,35;72,35;09/02/2026;
175964;SAFARI;tAA227820;016559650;308,69;11/02/2026;Reversa;boleto faturado;854847;Jogo 2 Cadeiras Miami Yescasa;16486176;Móveis para Sala de Jantar / Cadeiras para Sala de Jantar;1.000000;22,09;22,09;06/02/2026;
175964;SAFARI;tAA227818;016559649;602,45;11/02/2026;Reversa;boleto faturado;854702;Sofá Retrátil e Reclinável 4 Lugares 270m Suede Bege Londres Classico;16487362;Móveis para Sala de Estar / Sofás / Sofá Retrátil;1.000000;222,26;222,26;10/02/2026;
175964;SAFARI;tAA227818;016559649;602,45;11/02/2026;Reversa;boleto faturado;848538;Estante 2 Prateleiras Geo Base;16484779;Móveis para Cozinha / Fruteiras para Cozinha;1.000000;5,56;5,56;07/02/2026;
175964;SAFARI;tAA227818;016559649;602,45;11/02/2026;Reversa;boleto faturado;980180;Guardaroupa Modulado de Canto 11 Portas e 4 Gavetas Paris;16472787;Móveis para Quarto / Guarda-Roupas;1.000000;152,00;152,00;06/02/2026;
175964;SAFARI;tAA227818;016559649;602,45;11/02/2026;Reversa;boleto faturado;689064;Mesa para Computador Escrivaninha com Armário Office;16455241;Móveis para Escritório / Escrivaninhas para Escritório;1.000000;28,23;28,23;04/02/2026;
175964;SAFARI;tAA227818;016559649;602,45;11/02/2026;Reversa;boleto faturado;872319;Sofá Cama Palmeira 3 Lugares Retrátil Reclinável 220m Linho com Molas CabeCasa MadeiraOriginals;16281529;Móveis para Sala de Estar / Sofás / Sofá Cama;1.000000;194,40;194,40;04/02/2026;
176070;AGMX;tAA227808;016559636;401,54;11/02/2026;Reversa;boleto faturado;484221172;Rack para Tv até 75 Polegadas Extensível até 304cm Portas Ripadas Aruá CabeCasa MadeiraOriginals;16487509;Móveis para Sala de Estar / Racks / Rack para Sala de Estar;1.000000;180,50;180,50;06/02/2026;
176070;AGMX;tAA227808;016559636;401,54;11/02/2026;Reversa;boleto faturado;870622;Cama Montessoriana Solteiro Com Grade e Telhado Giulia Casatema MadeiraOriginals;16497393;Móveis para Quarto Infantil / Camas Infantis;1.000000;66,66;66,66;06/02/2026;
176070;AGMX;tAA227808;016559636;401,54;11/02/2026;Reversa;boleto faturado;904908;Balcão de Cozinha de Aço  Star New 150cm para Pia;16495974;Móveis para Cozinha / Balcões para Cozinha;1.000000;62,00;62,00;06/02/2026;
176070;AGMX;tAA227808;016559636;401,54;11/02/2026;Reversa;boleto faturado;935844;Gabinete Like com 1 Porta 410x340 com Lavatório Like;16481166;Móveis para Banheiro / Gabinetes para Banheiro;1.000000;33,35;33,35;06/02/2026;
176070;AGMX;tAA227808;016559636;401,54;11/02/2026;Reversa;boleto faturado;935979;Aparador Buffet para Sala de Jantar 2 Portas Flexíveis Curvo 2 Gavetas Monaco;16467488;Móveis para Sala de Estar / Aparadores para Sala de Estar;1.000000;59,03;59,03;04/02/2026;
175964;SAFARI;tAA227806;016559635;232,48;11/02/2026;Reversa;boleto faturado;885378;GuardaRoupa Casal 6 Portas 2 Gavetas França;16487677;Móveis para Quarto / Guarda-Roupas;1.000000;50,25;50,25;09/02/2026;
175964;SAFARI;tAA227806;016559635;232,48;11/02/2026;Reversa;boleto faturado;930855;Painel para TV até 65 Polegadas Ripado com Led NT 1355;16434312;Móveis para Sala de Estar / Painéis;1.000000;39,00;39,00;09/02/2026;
175964;SAFARI;tAA227806;016559635;232,48;11/02/2026;Reversa;boleto faturado;871024;Balcão de Canto Reto sem Tampo 1 Porta Arizona CabeCasa MadeiraOriginals;16380082;Móveis para Cozinha / Balcões para Cozinha;2.000000;48,00;96,00;09/02/2026;
175964;SAFARI;tAA227806;016559635;232,48;11/02/2026;Reversa;boleto faturado;881990;Módulo Guardaroupa Smart 1 Porta;16487502;Móveis para Quarto / Guarda-Roupas;1.000000;25,55;25,55;09/02/2026;
175964;SAFARI;tAA227806;016559635;232,48;11/02/2026;Reversa;boleto faturado;143823686;Folha de Porta de Madeira Frisada 210cm X 60cm Valuchi Portas;16516511;Portas;1.000000;21,68;21,68;06/02/2026;
176070;AGMX;tAA227804;016559634;448,43;11/02/2026;Reversa;boleto faturado;898628;Sofá 3 Lugares Fixo Marrom Vintage Linho Slim;16475954;Móveis para Sala de Estar / Sofás / Sofá 4 ou mais Lugares;1.000000;200,00;200,00;06/02/2026;
176070;AGMX;tAA227804;016559634;448,43;11/02/2026;Reversa;boleto faturado;911496;Armário Gabinete Nexus 65P Contemporâneo;16476806;Móveis para Banheiro / Gabinetes para Banheiro;1.000000;46,37;46,37;06/02/2026;
176070;AGMX;tAA227804;016559634;448,43;11/02/2026;Reversa;boleto faturado;884635;Balcão Multuso para Forno e Microondas com Fruteira 1 Porta Nt 3075;16476608;Móveis para Cozinha / Balcões para Cozinha;1.000000;31,11;31,11;06/02/2026;
176070;AGMX;tAA227804;016559634;448,43;11/02/2026;Reversa;boleto faturado;269166;Penteadeira Camarim com Espelho 7 Gavetas França;16495365;Móveis para Quarto / Penteadeira;1.000000;58,00;58,00;06/02/2026;
176070;AGMX;tAA227804;016559634;448,43;11/02/2026;Reversa;boleto faturado;475248753;Cristaleira 1 Porta Reflecta com Fita Led e Espelho 100 Mdf Luminare;16487684;Móveis para Sala de Jantar / Cristaleiras;1.000000;112,95;112,95;06/02/2026;
175964;SAFARI;tAA227802;016559632;271,38;11/02/2026;Reversa;boleto faturado;721686222;Rack Vivare Wood 22 para TV 86 Pol com 3 Gavetas Pés em Madeira Maciça Off White e Nature;16390022;Móveis para Sala de Estar / Racks / Rack para Sala de Estar;1.000000;29,00;29,00;09/02/2026;
175964;SAFARI;tAA227802;016559632;271,38;11/02/2026;Reversa;boleto faturado;882267;Guarda Roupa 100 MDF 2 Portas 1 Gaveta Smart Plus Espresso Móveis;16487502;Móveis para Quarto / Guarda-Roupas;2.000000;37,19;74,38;09/02/2026;
175964;SAFARI;tAA227802;016559632;271,38;11/02/2026;Reversa;boleto faturado;834103;Rack para TV até 75 Polegadas 100 MDF 4 Portas 220cm Pés em Madeira Maciça Grécia;16487519;Móveis para Sala de Estar / Racks / Rack para Sala de Estar;1.000000;58,50;58,50;07/02/2026;
175964;SAFARI;tAA227802;016559632;271,38;11/02/2026;Reversa;boleto faturado;475248753;Cristaleira 1 Porta Reflecta com Fita Led e Espelho 100 Mdf Luminare;16476752;Móveis para Sala de Jantar / Cristaleiras;1.000000;67,50;67,50;05/02/2026;
175964;SAFARI;tAA227802;016559632;271,38;11/02/2026;Reversa;boleto faturado;891465;Cama Montessoriana de Solteiro com Escada e Escorrega Affetto;16434058;Móveis para Quarto Infantil / Camas Infantis;1.000000;42,00;42,00;05/02/2026;
175964;SAFARI;tAA227800;016559630;261,35;11/02/2026;Reversa;boleto faturado;828353;Balcão 1 Porta 40cm Arizona CabeCasa MadeiraOriginals;16508578;Móveis para Cozinha / Balcões para Cozinha;2.000000;44,58;89,15;10/02/2026;
175964;SAFARI;tAA227800;016559630;261,35;11/02/2026;Reversa;boleto faturado;624213392;Balcão Porta Tempero 20cm sem Tampo Arizona CabeCasa MadeiraOriginals;16495375;Móveis para Cozinha / Balcões para Cozinha;1.000000;41,85;41,85;10/02/2026;
175964;SAFARI;tAA227800;016559630;261,35;11/02/2026;Reversa;boleto faturado;810829;Armário Aéreo de Cozinha em Aço 180cm 5 Portas Vênus;16495961;Móveis para Cozinha / Cozinha Compacta;1.000000;53,52;53,52;09/02/2026;
175964;SAFARI;tAA227800;016559630;261,35;11/02/2026;Reversa;boleto faturado;940236;Quadro Decorativo Paisagem Praia Mar e Pôr do Sol 3 telas 60x90 para Sala Casa de Praia Banheiro Com Vidro;16475960;Decoração / Quadros;1.000000;34,83;34,83;09/02/2026;
175964;SAFARI;tAA227800;016559630;261,35;11/02/2026;Reversa;boleto faturado;891495;Cama Montessoriana de Solteiro com Escada e Escorrega Affetto;16508563;Móveis para Quarto Infantil / Camas Infantis;1.000000;42,00;42,00;06/02/2026;
175964;SAFARI;tAA227798;016559629;389,28;11/02/2026;Reversa;boleto faturado;449766;Prato Redondo para Vaso 57 Japi;16483946;Decoração / Vasos Decorativos;2.000000;4,30;8,59;11/02/2026;
175964;SAFARI;tAA227798;016559629;389,28;11/02/2026;Reversa;boleto faturado;830466;Mesa de Jantar Extensível 120x80cm Tampo de Vidro Paris;16467414;Móveis para Sala de Jantar / Mesas para Sala de Jantar;1.000000;107,76;107,76;10/02/2026;
175964;SAFARI;tAA227798;016559629;389,28;11/02/2026;Reversa;boleto faturado;877625;Kit 4 cadeiras Madeira Maciça Rattan de Fibra 100 Natural e Estofada Verona Espresso Móveis;16526094;Móveis para Sala de Jantar / Cadeiras para Sala de Jantar;1.000000;125,62;125,62;10/02/2026;
175964;SAFARI;tAA227798;016559629;389,28;11/02/2026;Reversa;boleto faturado;828301;Torre Quente 2 Portas 2 Gavetas 2 Nichos para Forno e Microondas Arizona CabeCasa MadeiraOriginals;16508578;Móveis para Cozinha / Paneleiros;1.000000;131,11;131,11;10/02/2026;
175964;SAFARI;tAA227798;016559629;389,28;11/02/2026;Reversa;boleto faturado;826734;Rack para TV de até 42 Polegadas Pés em Madeira Maciça Fênix Wood;16487347;Móveis para Sala de Estar / Racks / Rack para Sala de Estar;1.000000;16,20;16,20;06/02/2026;
175964;SAFARI;tAA227796;016559628;206,09;11/02/2026;Reversa;boleto faturado;877566;Box para Banheiro de Pvc 185x55cm Sanfonado Frontal Bcf;16503695;Portas;1.000000;20,90;20,90;09/02/2026;
175964;SAFARI;tAA227796;016559628;206,09;11/02/2026;Reversa;boleto faturado;885385;Armário Aéreo de Canto Reto Ipanema CabeCasa MadeiraOriginals;16487073;Móveis para Cozinha / Cozinha Compacta;1.000000;75,00;75,00;09/02/2026;
175964;SAFARI;tAA227796;016559628;206,09;11/02/2026;Reversa;boleto faturado;536933043;Armário Baixo para Escritório 2 Portas 2 Gavetas MelGrafite Office;16515311;Móveis para Escritório / Armários para Escritório;1.000000;36,00;36,00;09/02/2026;
175964;SAFARI;tAA227796;016559628;206,09;11/02/2026;Reversa;boleto faturado;880086;Gabinete de Banheiro Suspenso 80cm Cecília com 3 Portas e 1 Nicho com Cuba;16433425;Móveis para Banheiro / Gabinetes para Banheiro;2.000000;23,68;47,36;09/02/2026;
175964;SAFARI;tAA227796;016559628;206,09;11/02/2026;Reversa;boleto faturado;306628799;Armário Aéreo 1 Porta Basculante 60cm Arizona CabeCasa MadeiraOriginals;16486036;Móveis para Cozinha / Cozinha Compacta;1.000000;26,83;26,83;05/02/2026;
175964;SAFARI;tAA227794;016559627;233,00;11/02/2026;Reversa;boleto faturado;903002;Armário de Cozinha 6 Portas 2 Gavetas Adelle Yescasa;16472785;Móveis para Cozinha / Cozinha Compacta;1.000000;65,62;65,62;11/02/2026;
175964;SAFARI;tAA227794;016559627;233,00;11/02/2026;Reversa;boleto faturado;656771;GuardaRoupa Solteiro com Cabeceira 4 Portas Cancun;16487297;Móveis para Quarto / Guarda-Roupas;1.000000;50,47;50,47;09/02/2026;
175964;SAFARI;tAA227794;016559627;233,00;11/02/2026;Reversa;boleto faturado;493675167;Balcão 2 Portas 60cm sem Tampo Arizona CabeCasa MadeiraOriginals;16380082;Móveis para Cozinha / Balcões para Cozinha;1.000000;33,00;33,00;09/02/2026;
175964;SAFARI;tAA227794;016559627;233,00;11/02/2026;Reversa;boleto faturado;718954;Estante Home para TV até 50 Polegadas 2 Portas Valença;16475371;Móveis para Sala de Estar / Estantes / Estante para TV e Home Theater;1.000000;34,81;34,81;05/02/2026;
175964;SAFARI;tAA227794;016559627;233,00;11/02/2026;Reversa;boleto faturado;860622;Conjunto de Jantar Mesa 140x75cm Tampo de Granito Topázio com 6 Cadeiras Sara Yescasa;16474817;Móveis para Sala de Jantar / Conjuntos Sala de Jantar;1.000000;49,10;49,10;05/02/2026;
175964;SAFARI;tAA227792;016559626;383,92;11/02/2026;Reversa;boleto faturado;979274;Painel para Tv até 55 Polegadas Ipanema;16409205;Móveis para Sala de Estar / Painéis;1.000000;26,67;26,67;10/02/2026;
175964;SAFARI;tAA227792;016559626;383,92;11/02/2026;Reversa;boleto faturado;877191;Guarda Roupa Solteiro 4 Portas 8 Gavetas Marselha Plus;16486330;Móveis para Quarto / Guarda-Roupas;1.000000;75,00;75,00;10/02/2026;
175964;SAFARI;tAA227792;016559626;383,92;11/02/2026;Reversa;boleto faturado;529284;Kit 2 Cadeiras Estofadas Germany Espresso Móveis;16496868;Móveis para Sala de Jantar / Cadeiras para Sala de Jantar;4.000000;23,47;93,88;06/02/2026;
175964;SAFARI;tAA227792;016559626;383,92;11/02/2026;Reversa;boleto faturado;828315;Aéreo de Canto Oblíquo Arizona CabeCasa MadeiraOriginals;16304875;Móveis para Cozinha / Cozinha Compacta;1.000000;75,00;75,00;05/02/2026;
175964;SAFARI;tAA227792;016559626;383,92;11/02/2026;Reversa;boleto faturado;731594;Guarda Roupa 4 Portas 2 Gavetas Logan;16455023;Móveis para Quarto / Guarda-Roupas;1.000000;113,37;113,37;04/02/2026;
175964;SAFARI;tAA227790;016559625;238,51;11/02/2026;Reversa;boleto faturado;336371203;Estante de Livros 100 Mdf 3 Portas 8 Nichos Versatile;16496056;Móveis para Sala de Estar / Estantes / Estante para Livros;1.000000;61,76;61,76;09/02/2026;
175964;SAFARI;tAA227790;016559625;238,51;11/02/2026;Reversa;boleto faturado;885376;GuardaRoupa Casal 6 Portas 2 Gavetas França;16461284;Móveis para Quarto / Guarda-Roupas;1.000000;57,75;57,75;09/02/2026;
175964;SAFARI;tAA227790;016559625;238,51;11/02/2026;Reversa;boleto faturado;818812;Balcão 2 Portas 80cm sem Tampo Arizona CabeCasa MadeiraOriginals;16380082;Móveis para Cozinha / Balcões para Cozinha;1.000000;37,00;37,00;09/02/2026;
175964;SAFARI;tAA227790;016559625;238,51;11/02/2026;Reversa;boleto faturado;828326;Aéreo 1 Porta 40 Cm Arizona CabeCasa MadeiraOriginals;16390561;Móveis para Cozinha / Cozinha Compacta;1.000000;39,00;39,00;05/02/2026;
175964;SAFARI;tAA227790;016559625;238,51;11/02/2026;Reversa;boleto faturado;494106835;Espelheira para Banheiro com Led 2 Portas Yescasa;16443330;Móveis para Banheiro / Espelheiras;1.000000;43,00;43,00;04/02/2026;
